"time{s}","Controller\ControllerPan\SetPointPan","Plant\Plant\ThetaPan\q{rad}","Controller\ControllerPan\PID_Pan\output{A}"
1.08799999999999,0.12,0.138199341867375,-0.0208924932934172
1.08899999999999,0.12,0.138506907304994,-0.0202718738736699
1.08999999999999,0.12,0.138794697253167,-0.0196632183593676
1.09099999999999,0.12,0.139063322993059,-0.0190665708886725
1.09199999999999,0.12,0.139313383506365,-0.0184819526272054
1.09299999999999,0.12,0.139545465462557,-0.0179093636580215
1.09399999999999,0.12,0.139760143227136,-0.0173487847452509
1.09499999999999,0.12,0.139957978889133,-0.0168001789793461
1.09599999999999,0.12,0.140139522306192,-0.016263493311391
1.09699999999999,0.12,0.140305311165702,-0.0157386599834645
1.09799999999999,0.12,0.140455871060531,-0.0152255978616237
1.09899999999999,0.12,0.14059171557803,-0.0147242136776625
1.09999999999999,0.12,0.140713346401061,-0.0142344031854256
1.10099999999999,0.12,0.140821253419874,-0.0137560522370973
1.10199999999999,0.12,0.140915914853777,-0.0132890377845532
1.10299999999999,0.12,0.140997797381559,-0.0128332288105443
1.10399999999999,0.12,0.141067356279775,-0.0123884871941924
1.10499999999999,0.12,0.141125035567977,-0.0119546685149945
1.10599999999999,0.12,0.141171268160132,-0.011531622799276
1.10699999999999,0.12,0.141206476021434,-0.0111191952127882
1.10799999999999,0.12,0.141231070329859,-0.0107172267029156
1.10899999999999,0.12,0.141245451641778,-0.0103255545937443
1.10999999999999,0.12,0.141250010061069,-0.0099440131370391
1.11099999999999,0.12,0.14124512541115,-0.00957243402199013
1.11199999999999,0.12,0.141231167409435,-0.00921064684640956
1.11299999999999,0.12,0.141208495843746,-0.00885847955189227
1.11399999999999,0.12,0.141177460750232,-0.00851575882529922
1.11499999999999,0.12,0.141138402592405,-0.00818231046877266
1.11599999999999,0.12,0.141091652440926,-0.00785795974035689
1.11699999999999,0.12,0.141037532153789,-0.00754253166716605
1.11799999999999,0.12,0.140976354556602,-0.00723585133292109
1.11899999999999,0.12,0.140908423622677,-0.00693774414156256
1.11999999999999,0.12,0.140834034652659,-0.00664803605853912
1.12099999999999,0.12,0.140753474453463,-0.00636655383127098
1.12199999999999,0.12,0.1406670215163,-0.00609312519019364
1.12299999999999,0.12,0.140574946193585,-0.00582757903169826
1.12399999999999,0.12,0.140477510874552,-0.00556974558420188
1.12499999999999,0.12,0.140374970159412,-0.0053194565585037
1.12599999999999,0.12,0.1402675710319,-0.00507654528350865
1.12699999999999,0.12,0.140155553030085,-0.00484084682833296
1.12799999999999,0.12,0.14003914841532,-0.0046121981117408
1.12899999999999,0.12,0.139918582339215,-0.00439043799980065
1.12999999999999,0.12,0.13979407300856,-0.00417540739259378
1.13099999999999,0.12,0.139665831848083,-0.00396694930075416
1.13199999999999,0.12,0.139534063661001,-0.00376490891256908
1.13299999999999,0.12,0.139398966787274,-0.00356913365232225
1.13399999999999,0.12,0.139260733259513,-0.0033794732305188
1.13499999999999,0.12,0.139119548956504,-0.00319577968658875
1.13599999999999,0.12,0.138975593754295,-0.00301790742462862
1.13699999999998,0.12,0.138829041674814,-0.00284571324270299
1.13799999999998,0.12,0.138680061031999,-0.00267905635619512
1.13899999999998,0.12,0.13852881457541,-0.00251779841566257
1.13999999999998,0.12,0.138375459631314,-0.00236180351962639
1.14099999999998,0.12,0.138220148241225,-0.00221093822269083
1.14199999999998,0.12,0.1380630272979,-0.0020650715393676
1.14299999999998,0.12,0.137904238678786,-0.00192407494395224
1.14399999999998,0.12,0.137743919376921,-0.00178782236677758
1.14499999999998,0.12,0.137582201629294,-0.0016561901871476
1.14599999999998,0.12,0.137419213042674,-0.00152905722323505
1.14699999999998,0.12,0.137255076716917,-0.00140630471920665
1.14799999999998,0.12,0.137089911365776,-0.00128781632982201
1.14899999999998,0.12,0.136923831435214,-0.00117347810273652
1.14999999999998,0.12,0.136756947219259,-0.00106317845872106
1.15099999999998,0.12,0.136589364973407,-0.000956808169999401
1.15199999999998,0.12,0.136421187025606,-0.000854260336887065
1.15299999999998,0.12,0.13625251188484,-0.000755430362906106
1.15399999999998,0.12,0.136083434347349,-0.000660215928535312
1.15499999999998,0.12,0.1359140456005,-0.000568516963745922
1.15599999999998,0.12,0.135744433324349,-0.000480235619461249
1.15699999999998,0.12,0.13557468179092,-0.000395276238069866
1.15799999999998,0.12,0.13540487196123,-0.000313545323111679
1.15899999999998,0.12,0.1352350815801,-0.000234951508247867
1.15999999999998,0.12,0.135065385268772,-0.000159405525617986
1.16099999999998,0.12,0.134895854615379,-8.68201736797911e-005
1.16199999999998,0.12,0.134726558263292,-1.71102846195426e-005
1.16299999999998,0.12,0.134557561997379,4.98073085847418e-005
1.16399999999998,0.12,0.134388928828222,0.000114013805372295
1.16499999999998,0.12,0.134220719074304,0.000175588471010663
1.16599999999998,0.12,0.134052990442226,0.000234608670144687
1.16699999999998,0.12,0.133885798104971,0.000291149900424318
1.16799999999998,0.12,0.133719194778257,0.000345285826156433
1.16899999999998,0.12,0.133553230795017,0.000397088311931049
1.16999999999998,0.12,0.133387954178033,0.00044662745617534
1.17099999999998,0.12,0.133223410710763,0.000493971624594032
1.17199999999998,0.12,0.1330596440064,0.000539187483457327
1.17299999999998,0.12,0.132896695575192,0.000582340032700913
1.17399999999998,0.12,0.132734604890052,0.000623492638806928
1.17499999999998,0.12,0.13257340945051,0.000662707067435666
1.17599999999998,0.12,0.132413144845019,0.000700043515782633
1.17699999999998,0.12,0.132253844811666,0.000735560644636194
1.17799999999998,0.12,0.132095541297311,0.000769315610115355
1.17899999999998,0.12,0.131938264515192,0.000801364095067333
1.17999999999998,0.12,0.13178204300102,0.000831760340108309
1.18099999999998,0.12,0.131626903667613,0.00086055717429203
1.18199999999998,0.12,0.131472871858081,0.000887806045392281
1.18299999999998,0.12,0.131319971397606,0.000913557049787566
1.18399999999998,0.12,0.131168224643842,0.000937858961937569
1.18499999999998,0.12,0.131017652535973,0.000960759263442373
1.18599999999998,0.12,0.130868274642446,0.000982304171676677
1.18699999999998,0.12,0.13072010920742,0.00100253866799252
1.18799999999998,0.12,0.130573173195958,0.00102150652548541
1.18899999999998,0.12,0.130427482337982,0.00103925033631918
1.18999999999998,0.12,0.130283051171033,0.00105581153860669
1.19099999999998,0.12,0.13013989308185,0.00107123044284333
1.19199999999998,0.12,0.129998020346807,0.001085546257892
1.19299999999998,0.12,0.129857444171229,0.0010987971165191
1.19399999999998,0.12,0.129718174727602,0.0011110201004805
1.19499999999998,0.12,0.129580221192736,0.00112225126515861
1.19599999999998,0.12,0.129443591783864,0.0011325256637511
1.19699999999998,0.12,0.12930829379373,0.00114187737101351
1.19799999999998,0.12,0.129174333624691,0.00115033950655702
1.19899999999998,0.12,0.129041716821834,0.00115794425770457
1.19999999999998,0.12,0.128910448105155,0.00116472290190768
1.20099999999998,0.12,0.128780531400815,0.00117070582872799
1.20199999999998,0.12,0.128651969871491,0.00117592256138627
1.20299999999998,0.12,0.128524765945848,0.00118040177788383
1.20399999999998,0.12,0.128398921347156,0.00118417133169937
1.20499999999998,0.12,0.12827443712107,0.00118725827206705
1.20599999999998,0.12,0.128151313662594,0.00118968886383947
1.20699999999998,0.12,0.128029550742245,0.00119148860694074
1.20799999999998,0.12,0.127909147531455,0.0011926822554151
1.20899999999998,0.12,0.127790102627204,0.00119329383607541
1.20999999999998,0.12,0.127672414075918,0.00119334666675789
1.21099999999998,0.12,0.127556079396661,0.00119286337418786
1.21199999999998,0.12,0.127441095603612,0.00119186591146223
1.21299999999998,0.12,0.127327459227868,0.00119037557515443
1.21399999999998,0.12,0.127215166338583,0.00118841302204769
1.21499999999998,0.12,0.127104212563459,0.0011859982855018
1.21599999999998,0.12,0.126994593108605,0.00118315079146015
1.21699999999998,0.12,0.126886302777784,0.00117988937410168
1.21799999999998,0.12,0.12677933599106,0.00117623229114501
1.21899999999998,0.12,0.126673686802866,0.00117219723880922
1.21999999999998,0.12,0.126569348919499,0.00116780136643833
1.22099999999998,0.12,0.12646631571607,0.00116306129079449
1.22199999999998,0.12,0.126364580252911,0.00115799311002639
1.22299999999998,0.12,0.126264135291462,0.00115261241731831
1.22399999999998,0.12,0.126164973309645,0.0011469343142258
1.22499999999998,0.12,0.126067086516746,0.0011409734237039
1.22599999999998,0.12,0.125970466867813,0.00113474390283325
1.22699999999998,0.12,0.125875106077585,0.00112825945525048
1.22799999999997,0.12,0.125780995633962,0.00112153334328768
1.22899999999997,0.12,0.125688126811032,0.00111457839982716
1.22999999999997,0.12,0.125596490681669,0.00110740703987718
1.23099999999997,0.12,0.125506078129703,0.00110003127187357
1.23199999999997,0.12,0.125416879861691,0.00109246270871312
1.23299999999997,0.12,0.125328886418278,0.00108471257852403
1.23399999999997,0.12,0.125242088185183,0.00107679173517868
1.23499999999997,0.12,0.125156475403798,0.00106871066855397
1.23599999999997,0.12,0.125072038181436,0.00106047951454458
1.23699999999997,0.12,0.124988766501203,0.00105210806483393
1.23799999999997,0.12,0.124906650231546,0.0010436057764285
1.23899999999997,0.12,0.124825679135449,0.0010349817809594
1.23999999999997,0.12,0.124745842879311,0.00102624489375739
1.24099999999997,0.12,0.124667131041503,0.00101740362270517
1.24199999999997,0.12,0.124589533120623,0.0010084661768721
1.24299999999997,0.12,0.12451303854344,0.000999440474936197
1.24399999999997,0.12,0.12443763667256,0.000990334153397455
1.24499999999997,0.12,0.124363316813802,0.000981154574587612
1.24599999999997,0.12,0.124290068223302,0.000971908834480491
1.24699999999997,0.12,0.124217880114347,0.00096260377030709
1.24799999999997,0.12,0.12414674166396,0.00095324596798042
1.24899999999997,0.12,0.12407664201922,0.000943841769333399
1.24999999999997,0.12,0.124007570303353,0.000934397279174715
1.25099999999997,0.12,0.123939515621571,0.000924918372166349
1.25199999999997,0.12,0.123872467066696,0.000915410699526728
1.25299999999997,0.12,0.123806413724553,0.000905879695563614
1.25399999999997,0.12,0.123741344679145,0.000896330584040516
1.25499999999997,0.12,0.123677249017627,0.000886768384380333
1.25599999999997,0.12,0.123614115835064,0.000877197917710022
1.25699999999997,0.12,0.123551934239006,0.000867623812749881
1.25799999999997,0.12,0.123490693353862,0.000858050511551036
1.25899999999997,0.12,0.123430382325086,0.000848482275084594
1.25999999999997,0.12,0.123370990323194,0.000838923188685875
1.26099999999997,0.12,0.1233125065476,0.000829377167357287
1.26199999999997,0.12,0.123254920230279,0.000819847960932706
1.26299999999997,0.12,0.123198220639273,0.000810339159107106
1.26399999999997,0.12,0.123142397082037,0.000800854196334082
1.26499999999997,0.12,0.12308743890863,0.000791396356594852
1.26599999999997,0.12,0.123033335514754,0.000781968778041483
1.26699999999997,0.12,0.122980076344654,0.000772574457517217
1.26799999999997,0.12,0.122927650893878,0.000763216254957201
1.26899999999997,0.12,0.122876048711894,0.000753896897671929
1.26999999999997,0.12,0.122825259404588,0.000744618984516853
1.27099999999997,0.12,0.122775272636627,0.000735384989950139
1.27199999999997,0.12,0.122726078133698,0.000726197267981851
1.27299999999997,0.12,0.122677665684639,0.000717058056016868
1.27399999999997,0.12,0.12263002514344,0.00070796947859419
1.27499999999997,0.12,0.122583146431146,0.000698933551025105
1.27599999999997,0.12,0.122537019537648,0.00068995218293275
1.27699999999997,0.12,0.122491634523364,0.000681027181695201
1.27799999999997,0.12,0.122446981520834,0.000672160255794771
1.27899999999997,0.12,0.122403050736202,0.000663353018075724
1.27999999999997,0.12,0.122359832450616,0.000654606988912375
1.28099999999997,0.12,0.122317317021532,0.000645923599290156
1.28199999999997,0.12,0.122275494883932,0.000637304193801622
1.28299999999997,0.12,0.122234356551457,0.000628750033559315
1.28399999999997,0.12,0.122193892617463,0.000620262299027928
1.28499999999997,0.12,0.122154093755985,0.000611842092777376
1.28599999999997,0.12,0.122114950722647,0.000603490442159028
1.28699999999997,0.12,0.122076454355477,0.000595208301906895
1.28799999999997,0.12,0.122038595575662,0.000586996556665529
1.28899999999997,0.12,0.122001365388241,0.000578856023446768
1.28999999999997,0.12,0.121964754882716,0.000570787454016867
1.29099999999997,0.12,0.121928755233615,0.000562791537215804
1.29199999999997,0.12,0.121893357700984,0.0005548689012104
1.29299999999997,0.12,0.121858553630831,0.000547020115683279
1.29399999999997,0.12,0.1218243344555,0.000539245693958806
1.29499999999997,0.12,0.121790691694002,0.000531546095067932
1.29599999999997,0.12,0.121757616952289,0.000523921725753381
1.29699999999997,0.12,0.121725101923479,0.000516372942416771
1.29799999999997,0.12,0.121693138388031,0.00050890005300893
1.29899999999997,0.12,0.121661718213876,0.000501503318865274
1.29999999999997,0.12,0.1216308333565,0.000494182956487179
1.30099999999997,0.12,0.121600475858991,0.000486939139271194
1.30199999999997,0.12,0.121570637852037,0.00047977199918705
1.30299999999997,0.12,0.121541311553887,0.00047268162840605
1.30399999999997,0.12,0.121512489270279,0.000465668080880983
1.30499999999997,0.12,0.121484163394326,0.000458731373879011
1.30599999999997,0.12,0.12145632640637,0.00045187148946835
1.30699999999997,0.12,0.121428970873801,0.000445088375960578
1.30799999999997,0.12,0.121402089450849,0.000438381949308993
1.30899999999997,0.12,0.121375674878337,0.000431752094464904
1.30999999999997,0.12,0.121349719983415,0.000425198666692384
1.31099999999997,0.12,0.121324217679258,0.000418721492842832
1.31199999999997,0.12,0.121299160964744,0.000412320372590572
1.31299999999997,0.12,0.121274542924101,0.000405995079630096
1.31399999999997,0.12,0.121250356726534,0.000399745362836281
1.31499999999997,0.12,0.121226595625827,0.000393570947388659
1.31599999999997,0.12,0.121203252959927,0.000387471535860263
1.31699999999997,0.12,0.1211803221505,0.000381446809272475
1.31799999999997,0.12,0.121157796702475,0.000375496428116485
1.31899999999996,0.12,0.121135670203563,0.000369620033342423
1.31999999999996,0.12,0.121113936323766,0.000363817247316885
1.32099999999996,0.12,0.121092588814858,0.000358087674749935
1.32199999999996,0.12,0.121071621509863,0.000352430903592044
1.32299999999996,0.12,0.121051028322509,0.000346846505902269
1.32399999999996,0.12,0.12103080324667,0.000341334038688037
1.32499999999996,0.12,0.121010940355796,0.000335893044717476
1.32599999999996,0.12,0.120991433802333,0.000330523053305095
1.32699999999996,0.12,0.120972277817122,0.000325223581071526
1.32799999999996,0.12,0.120953466708799,0.000319994132677858
1.32899999999996,0.12,0.120934994863177,0.000314834201535598
1.32999999999996,0.12,0.12091685674262,0.000309743270492631
1.33099999999996,0.12,0.12089904688541,0.000304720812496081
1.33199999999996,0.12,0.120881559905102,0.000299766291232392
1.33299999999996,0.12,0.120864390489876,0.000294879161745825
1.33399999999996,0.12,0.120847533401881,0.000290058871035265
1.33499999999996,0.12,0.120830983476568,0.000285304858630586
1.33599999999996,0.12,0.120814735622021,0.000280616557148774
1.33699999999996,0.12,0.120798784818286,0.000275993392830425
1.33799999999996,0.12,0.120783126116687,0.000271434786057448
1.33899999999996,0.12,0.120767754639145,0.000266940151852007
1.33999999999996,0.12,0.120752665577489,0.0002625089003579
1.34099999999996,0.12,0.120737854192763,0.000258140437304142
1.34199999999996,0.12,0.120723315814538,0.000253834164451823
1.34299999999996,0.12,0.120709045840208,0.000249589480024514
1.34399999999996,0.12,0.120695039734297,0.000245405779122816
1.34499999999996,0.12,0.120681293027757,0.000241282454123187
1.34599999999996,0.12,0.120667801317266,0.000237218895061945
1.34699999999996,0.12,0.120654560264526,0.000233214490004487
1.34799999999996,0.12,0.120641565595561,0.00022926862540057
1.34899999999996,0.12,0.120628813100011,0.000225380686425621
1.34999999999996,0.12,0.120616298630433,0.000221550057308794
1.35099999999996,0.12,0.120604018101597,0.000217776121648194
1.35199999999996,0.12,0.120591967489779,0.000214058262713243
1.35299999999996,0.12,0.120580142832069,0.000210395863735165
1.35399999999996,0.12,0.120568540225664,0.00020678830818549
1.35499999999996,0.12,0.120557155827174,0.000203234980043165
1.35599999999996,0.12,0.120545985851922,0.000199735264050529
1.35699999999996,0.12,0.120535026573254,0.000196288545958376
1.35799999999996,0.12,0.120524274321844,0.000192894212760844
1.35899999999996,0.12,0.120513725485005,0.000189551652919973
1.35999999999996,0.12,0.120503376506,0.000186260256580442
1.36099999999996,0.12,0.120493223883364,0.000183019415774962
1.36199999999996,0.12,0.120483264170217,0.000179828524620237
1.36299999999996,0.12,0.120473493973587,0.000176686979504185
1.36399999999996,0.12,0.12046390995374,0.000173594179264358
1.36499999999996,0.12,0.120454508823504,0.000170549525358096
1.36599999999996,0.12,0.120445287347605,0.000167552422024499
1.36699999999996,0.12,0.120436242342003,0.000164602276438567
1.36799999999996,0.12,0.120427370673234,0.000161698498857809
1.36899999999996,0.12,0.120418669257753,0.000158840502761371
1.36999999999996,0.12,0.120410135061285,0.00015602770498206
1.37099999999996,0.12,0.120401765098179,0.000153259525831576
1.37199999999996,0.12,0.120393556430765,0.000150535389218993
1.37299999999996,0.12,0.120385506168718,0.000147854722762827
1.37399999999996,0.12,0.120377611468425,0.000145216957896844
1.37499999999996,0.12,0.120369869532357,0.000142621529969909
1.37599999999996,0.12,0.120362277608447,0.000140067878339884
1.37699999999996,0.12,0.120354832989473,0.000137555446462012
1.37799999999996,0.12,0.120347533012444,0.000135083681971742
1.37899999999996,0.12,0.120340375057993,0.000132652036762421
1.37999999999996,0.12,0.120333356549775,0.000130259967057917
1.38099999999996,0.12,0.120326474953868,0.000127906933480143
1.38199999999996,0.12,0.120319727778184,0.000125592401112046
1.38299999999996,0.12,0.120313112571881,0.000123315839555989
1.38399999999996,0.12,0.120306626924782,0.000121076722987648
1.38499999999996,0.12,0.120300268466798,0.000118874530205676
1.38599999999996,0.12,0.120294034867361,0.000116708744677389
1.38699999999996,0.12,0.120287923834857,0.000114578854580303
1.38799999999996,0.12,0.120281933116066,0.000112484352840006
1.38899999999996,0.12,0.120276060495611,0.000110424737164242
1.38999999999996,0.12,0.120270303795408,0.000108399510073633
1.39099999999996,0.12,0.120264660874124,0.00010640817892873
1.39199999999996,0.12,0.120259129626641,0.00010445025595407
1.39299999999996,0.12,0.120253707983524,0.000102525258258784
1.39399999999996,0.12,0.120248393910494,0.000100632707854413
1.39499999999996,0.12,0.120243185407912,9.87721316696189e-005
1.39599999999996,0.12,0.12023808051026,9.6943061562266e-005
1.39699999999996,0.12,0.120233077285637,9.51450343286268e-005
1.39799999999996,0.12,0.120228173835252,9.3377591710017e-005
1.39899999999996,0.12,0.120223368292929,9.16402803970808e-005
1.39999999999996,0.12,0.120218658824615,8.99326520315408e-005
1.40099999999996,0.12,0.120214043627891,8.82542632055822e-005
1.40199999999996,0.12,0.120209520931498,8.66046754593499e-005
1.40299999999996,0.12,0.120205088994855,8.49834552760041e-005
1.40399999999996,0.12,0.120200746107594,8.33901740748626e-005
1.40499999999996,0.12,0.120196490589094,8.18244082026546e-005
1.40599999999996,0.12,0.120192320788026,8.02857389229094e-005
1.40699999999996,0.12,0.120188235081896,7.87737524034991e-005
1.40799999999996,0.12,0.120184231876601,7.72880397025209e-005
1.40899999999996,0.12,0.120180309605986,7.58281967526017e-005
1.40999999999995,0.12,0.120176466731408,7.43938243436216e-005
1.41099999999995,0.12,0.120172701741307,7.29845281039714e-005
1.41199999999995,0.12,0.120169013150776,7.15999184802891e-005
1.41299999999995,0.12,0.120165399501146,7.0239610716123e-005
1.41399999999995,0.12,0.12016185935957,6.89032248289667e-005
1.41499999999995,0.12,0.12015839131861,6.75903855863768e-005
1.41599999999995,0.12,0.120154993995838,6.63007224808152e-005
1.41699999999995,0.12,0.120151666033434,6.50338697033508e-005
1.41799999999995,0.12,0.120148406097795,6.3789466116427e-005
1.41899999999995,0.12,0.120145212879144,6.25671552254664e-005
1.41999999999995,0.12,0.120142085091146,6.13665851498544e-005
1.42099999999995,0.12,0.120139021470533,6.01874085926734e-005
1.42199999999995,0.12,0.12013602077673,5.90292828098603e-005
1.42299999999995,0.12,0.120133081791484,5.78918695785325e-005
1.42399999999995,0.12,0.120130203318505,5.67748351644539e-005
1.42499999999995,0.12,0.120127384183104,5.56778502889518e-005
1.42599999999995,0.12,0.120124623231842,5.46005900951501e-005
1.42699999999995,0.12,0.120121919332183,5.35427341135249e-005
1.42799999999995,0.12,0.120119271372146,5.25039662269923e-005
1.42899999999995,0.12,0.120116678259969,5.14839746353927e-005
1.42999999999995,0.12,0.120114138923776,5.04824518194948e-005
1.43099999999995,0.12,0.120111652311244,4.94990945045497e-005
1.43199999999995,0.12,0.120109217389281,4.85336036234669e-005
1.43299999999995,0.12,0.120106833143707,4.75856842795107e-005
1.43399999999995,0.12,0.120104498578935,4.66550457087588e-005
1.43499999999995,0.12,0.120102212717661,4.57414012421696e-005
1.43599999999995,0.12,0.120099974600558,4.48444682673268e-005
1.43699999999995,0.12,0.120097783285976,4.39639681899702e-005
1.43799999999995,0.12,0.12009563784964,4.30996263953223e-005
1.43899999999995,0.12,0.120093537384359,4.22511722091032e-005
1.43999999999995,0.12,0.120091480999735,4.14183388584249e-005
1.44099999999995,0.12,0.120089467821882,4.06008634326133e-005
1.44199999999995,0.12,0.120087496993141,3.97984868436745e-005
1.44299999999995,0.12,0.120085567671806,3.90109537868943e-005
1.44399999999995,0.12,0.12008367903185,3.82380127011431e-005
1.44499999999995,0.12,0.120081830262659,3.74794157293762e-005
1.44599999999995,0.12,0.120080020568763,3.67349186786863e-005
1.44699999999995,0.12,0.120078249169582,3.60042809807898e-005
1.44799999999995,0.12,0.120076515299163,3.52872656521632e-005
1.44899999999995,0.12,0.120074818205935,3.45836392542832e-005
1.44999999999995,0.12,0.120073157152451,3.38931718540127e-005
1.45099999999995,0.12,0.120071531415152,3.32156369838785e-005
1.45199999999995,0.12,0.120069940284119,3.25508116024684e-005
1.45299999999995,0.12,0.120068383062841,3.18984760549509e-005
1.45399999999995,0.12,0.120066859067976,3.12584140335914e-005
1.45499999999995,0.12,0.120065367629125,3.06304125384489e-005
1.45599999999995,0.12,0.120063908088603,3.00142618381256e-005
1.45699999999995,0.12,0.120062479801219,2.9409755430789e-005
1.45799999999995,0.12,0.12006108213405,2.88166900050871e-005
1.45899999999995,0.12,0.120059714466233,2.8234865401441e-005
